Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-11-21; 00:00:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 404°; 37°; 26°; 0%; -0°; 30°; 30°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.72A; 
2024-11-21; 00:01:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 403°; 37°; 26°; 0%; -0°; 30°; 30°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:02:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 30°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-21; 00:03:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 31°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:04:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 404°; 36°; 26°; 0%; -0°; 30°; 30°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:05:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 404°; 36°; 26°; 0%; -0°; 30°; 29°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-21; 00:06:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 29°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:07:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-21; 00:08:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-21; 00:09:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:10:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-21; 00:11:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-21; 00:12:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:13:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 29°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:14:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 404°; 36°; 26°; 0%; -0°; 30°; 29°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:15:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 404°; 36°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-21; 00:16:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 36°; 26°; 0%; -0°; 30°; 30°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:17:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 35°; 26°; 0%; -0°; 30°; 29°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:18:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 404°; 35°; 26°; 0%; -0°; 30°; 28°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-21; 00:19:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 35°; 26°; 0%; -0°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-21; 00:20:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 35°; 26°; 0%; -1°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-21; 00:21:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 44°; 54°; 65%; 0%; 0%; 0%; 87.4%; 403°; 35°; 26°; 0%; -1°; 30°; 28°; 41°; 40°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2024-11-21; 00:22:38; übergangsbetr.;   Anheizen     ; 1; 0; 50°; 45°; 55°; 65%; 100%; 70%; 100%; 87.3%; 403°; 34°; 26°; 0%; -1°; 30°; 28°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.25A; 
2024-11-21; 00:23:38; übergangsbetr.;   Anheizen     ; 1; 0; 49°; 47°; 57°; 66%; 100%; 70%; 100%; 87.1%; 404°; 34°; 26°; 0%; -1°; 30°; 28°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.62A; 
2024-11-21; 00:24:38; übergangsbetr.;  Vorwärmphase  ; 1; 0; 49°; 48°; 58°; 67%; 100%; 45%; 0%; 87.1%; 404°; 34°; 26°; 0%; -1°; 30°; 28°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.30A; 
2024-11-21; 00:25:38; übergangsbetr.;  Vorwärmphase  ; 1; 0; 49°; 57°; 67°; 70%; 100%; 45%; 0%; 87.1%; 404°; 34°; 26°; 0%; -1°; 30°; 29°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.30A; 
2024-11-21; 00:26:38; übergangsbetr.;    Zünden      ; 1; 0; 50°; 61°; 71°; 73%; 100%; 66%; 60%; 87.0%; 404°; 34°; 26°; 0%; -1°; 30°; 29°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.40A; 
2024-11-21; 00:27:38; übergangsbetr.;    Zünden      ; 1; 0; 50°; 70°; 80°; 77%; 100%; 66%; 60%; 86.9%; 405°; 34°; 26°; 0%; -1°; 30°; 29°; 41°; 39°; 127°; 127°; 10951; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.62A; 
2024-11-21; 00:28:38; übergangsbetr.;    Heizen      ; 1; 0; 52°; 77°; 87°; 80%; 100%; 55%; 78%; 86.8%; 405°; 34°; 26°; 0%; -1°; 30°; 29°; 41°; 39°; 127°; 127°; 10952; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.99A; 
2024-11-21; 00:29:38; übergangsbetr.;    Heizen      ; 1; 0; 53°; 83°; 93°; 83%; 100%; 56%; 81%; 86.7%; 406°; 34°; 26°; 0%; -1°; 30°; 30°; 41°; 39°; 127°; 127°; 10952; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.87A; 
2024-11-21; 00:30:38; übergangsbetr.;   Abreinigen   ; 1; 0; 54°; 96°; 106°; 87%; 100%; 100%; 0%; 86.6%; 407°; 34°; 26°; 0%; -2°; 30°; 29°; 41°; 38°; 127°; 127°; 10952; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.19A; 
2024-11-21; 00:31:38; übergangsbetr.;   Abreinigen   ; 1; 0; 57°; 101°; 111°; 90%; 100%; 100%; 0%; 86.6%; 407°; 34°; 26°; 0%; -2°; 30°; 29°; 41°; 38°; 127°; 127°; 10952; 16760h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.23A; 
