Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-02-04; 00:00:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 66°; 26°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.57A; 
2025-02-04; 00:01:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 66°; 26°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-02-04; 00:02:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 66°; 26°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-02-04; 00:03:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 66°; 26°; 0%; -2°; 30°; 31°; 42°; 42°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-02-04; 00:04:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 64°; 26°; 0%; -2°; 30°; 32°; 42°; 41°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-02-04; 00:05:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 64°; 26°; 0%; -2°; 30°; 30°; 42°; 41°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-02-04; 00:06:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 64°; 26°; 0%; -2°; 30°; 30°; 42°; 41°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-02-04; 00:07:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 64°; 26°; 0%; -2°; 30°; 29°; 42°; 41°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-02-04; 00:08:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 64°; 26°; 0%; -2°; 30°; 29°; 42°; 41°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-02-04; 00:09:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 64°; 26°; 0%; -2°; 30°; 29°; 42°; 41°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-02-04; 00:10:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 404°; 64°; 26°; 0%; -2°; 30°; 29°; 42°; 42°; 127°; 127°; 11089; 16989h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
